reg_date,state,vehicle_category,manufacturer,registrations
2025-04-11,Maharashtra,4W,BrandA,17812
2025-04-11,Manipur,4W,BrandE,4789
2025-04-11,Meghalaya,2W,BrandX,13184
2025-04-11,Mizoram,2W,BrandI,19390
2025-04-11,Nagaland,2W,BrandV,18615
2025-04-11,Odisha,2W,BrandI,12930
2025-04-11,Punjab,4W,BrandR,8080
2025-04-11,Rajasthan,2W,BrandH,15700
2025-04-11,Sikkim,3W,BrandX,16329
2025-04-11,Tamil Nadu,2W,BrandD,10227
2025-04-11,Telangana,4W,BrandT,2896
2025-04-11,Tripura,4W,BrandM,10806
2025-04-11,Uttar Pradesh,3W,BrandL,11821
2025-04-11,Uttarakhand,2W,BrandG,15647
2025-04-11,West Bengal,2W,BrandX,18759
2025-04-11,Delhi,4W,BrandQ,6682
2025-04-11,Jammu and Kashmir,2W,BrandF,10943
2025-04-11,Ladakh,4W,BrandM,10376
2025-04-11,Puducherry,2W,BrandG,19035
2025-04-12,Andhra Pradesh,4W,BrandJ,7515
2025-04-12,Arunachal Pradesh,4W,BrandS,19684
2025-04-12,Assam,3W,BrandA,17759
2025-04-12,Bihar,3W,BrandU,15436
2025-04-12,Chhattisgarh,2W,BrandW,15901
2025-04-12,Goa,4W,BrandO,15303
2025-04-12,Gujarat,4W,BrandL,17175
2025-04-12,Haryana,2W,BrandZ,4557
2025-04-12,Himachal Pradesh,3W,BrandF,9190
2025-04-12,Jharkhand,2W,BrandK,6017
2025-04-12,Karnataka,4W,BrandU,3043
2025-04-12,Kerala,3W,BrandG,9743
2025-04-12,Madhya Pradesh,3W,BrandS,14449
2025-04-12,Maharashtra,4W,BrandY,3793
2025-04-12,Manipur,4W,BrandG,11367
2025-04-12,Meghalaya,2W,BrandW,5497
2025-04-12,Mizoram,2W,BrandE,3863
2025-04-12,Nagaland,2W,BrandZ,9642
2025-04-12,Odisha,4W,BrandF,15519
2025-04-12,Punjab,2W,BrandE,12450
2025-04-12,Rajasthan,4W,BrandA,15297
2025-04-12,Sikkim,3W,BrandT,9876
2025-04-12,Tamil Nadu,2W,BrandA,5847
2025-04-12,Telangana,4W,BrandG,12439
2025-04-12,Tripura,3W,BrandG,7925
2025-04-12,Uttar Pradesh,3W,BrandT,13699
2025-04-12,Uttarakhand,3W,BrandC,11374
2025-04-12,West Bengal,2W,BrandG,17937
2025-04-12,Delhi,3W,BrandV,2933
2025-04-12,Jammu and Kashmir,2W,BrandV,7216
2025-04-12,Ladakh,3W,BrandT,9177
2025-04-12,Puducherry,2W,BrandX,13064
2025-04-13,Andhra Pradesh,2W,BrandB,19288
2025-04-13,Arunachal Pradesh,4W,BrandE,7453
2025-04-13,Assam,3W,BrandG,8938
2025-04-13,Bihar,4W,BrandX,5440
2025-04-13,Chhattisgarh,2W,BrandC,5352
2025-04-13,Goa,4W,BrandL,6743
2025-04-13,Gujarat,4W,BrandV,19664
2025-04-13,Haryana,4W,BrandC,9670
2025-04-13,Himachal Pradesh,4W,BrandR,14416
2025-04-13,Jharkhand,3W,BrandL,14204
2025-04-13,Karnataka,2W,BrandP,18986
2025-04-13,Kerala,3W,BrandR,12600
2025-04-13,Madhya Pradesh,2W,BrandO,8377
2025-04-13,Maharashtra,2W,BrandI,13574
2025-04-13,Manipur,2W,BrandO,16961
2025-04-13,Meghalaya,2W,BrandY,9393
2025-04-13,Mizoram,4W,BrandU,16182
2025-04-13,Nagaland,4W,BrandS,19346
2025-04-13,Odisha,3W,BrandI,13683
2025-04-13,Punjab,3W,BrandS,19672
2025-04-13,Rajasthan,2W,BrandA,8277
2025-04-13,Sikkim,4W,BrandU,8273
2025-04-13,Tamil Nadu,2W,BrandJ,14278
2025-04-13,Telangana,3W,BrandN,5167
2025-04-13,Tripura,4W,BrandL,19416
2025-04-13,Uttar Pradesh,3W,BrandC,6327
2025-04-13,Uttarakhand,4W,BrandP,16691
2025-04-13,West Bengal,4W,BrandT,10885
2025-04-13,Delhi,3W,BrandS,8864
2025-04-13,Jammu and Kashmir,2W,BrandB,11047
2025-04-13,Ladakh,4W,BrandA,4783
2025-04-13,Puducherry,2W,BrandV,18466
2025-04-14,Andhra Pradesh,2W,BrandT,17543
2025-04-14,Arunachal Pradesh,3W,BrandD,2209
2025-04-14,Assam,4W,BrandT,8363
2025-04-14,Bihar,2W,BrandS,4862
2025-04-14,Chhattisgarh,4W,BrandW,5910
2025-04-14,Goa,2W,BrandX,14162
2025-04-14,Gujarat,2W,BrandY,6912
2025-04-14,Haryana,4W,BrandW,12137
2025-04-14,Himachal Pradesh,4W,BrandL,7025
2025-04-14,Jharkhand,4W,BrandG,13918
2025-04-14,Karnataka,4W,BrandW,19883
2025-04-14,Kerala,2W,BrandE,6301
2025-04-14,Madhya Pradesh,3W,BrandK,11977
2025-04-14,Maharashtra,4W,BrandC,14283
2025-04-14,Manipur,4W,BrandE,17109
2025-04-14,Meghalaya,4W,BrandI,6104
2025-04-14,Mizoram,3W,BrandM,8112
2025-04-14,Nagaland,4W,BrandY,12736
2025-04-14,Odisha,4W,BrandA,8528
2025-04-14,Punjab,4W,BrandU,5168
2025-04-14,Rajasthan,3W,BrandM,4051
2025-04-14,Sikkim,4W,BrandI,6500
2025-04-14,Tamil Nadu,4W,BrandZ,15999
2025-04-14,Telangana,3W,BrandL,5178
2025-04-14,Tripura,2W,BrandP,16467
2025-04-14,Uttar Pradesh,4W,BrandQ,17922
2025-04-14,Uttarakhand,3W,BrandV,7704
2025-04-14,West Bengal,4W,BrandH,2619
2025-04-14,Delhi,4W,BrandN,8122
2025-04-14,Jammu and Kashmir,4W,BrandM,11468
2025-04-14,Ladakh,4W,BrandV,5253
2025-04-14,Puducherry,2W,BrandY,2737
2025-04-15,Andhra Pradesh,3W,BrandX,14693
2025-04-15,Arunachal Pradesh,2W,BrandR,5699
2025-04-15,Assam,4W,BrandU,12665
2025-04-15,Bihar,3W,BrandB,9695
2025-04-15,Chhattisgarh,3W,BrandL,10652
2025-04-15,Goa,4W,BrandY,4742
2025-04-15,Gujarat,2W,BrandY,4953
2025-04-15,Haryana,3W,BrandJ,11119
2025-04-15,Himachal Pradesh,4W,BrandF,10126
2025-04-15,Jharkhand,4W,BrandX,4461
2025-04-15,Karnataka,3W,BrandX,8289
2025-04-15,Kerala,3W,BrandY,10921
2025-04-15,Madhya Pradesh,2W,BrandP,3353
2025-04-15,Maharashtra,4W,BrandL,16962
2025-04-15,Manipur,2W,BrandY,10677
2025-04-15,Meghalaya,2W,BrandD,4082
2025-04-15,Mizoram,4W,BrandZ,15733
2025-04-15,Nagaland,4W,BrandI,19162
2025-04-15,Odisha,3W,BrandS,14646
2025-04-15,Punjab,3W,BrandJ,17949
2025-04-15,Rajasthan,3W,BrandJ,19108
2025-04-15,Sikkim,3W,BrandN,19486
2025-04-15,Tamil Nadu,4W,BrandX,19897
2025-04-15,Telangana,2W,BrandU,10210
2025-04-15,Tripura,3W,BrandF,8307
2025-04-15,Uttar Pradesh,3W,BrandT,11068
2025-04-15,Uttarakhand,3W,BrandD,16585
2025-04-15,West Bengal,4W,BrandA,18561
2025-04-15,Delhi,4W,BrandD,14293
2025-04-15,Jammu and Kashmir,2W,BrandO,10873
2025-04-15,Ladakh,4W,BrandT,19606
2025-04-15,Puducherry,2W,BrandF,16594
2025-04-16,Andhra Pradesh,4W,BrandB,9199
2025-04-16,Arunachal Pradesh,3W,BrandH,13758
2025-04-16,Assam,2W,BrandV,13295
2025-04-16,Bihar,2W,BrandN,17666
2025-04-16,Chhattisgarh,2W,BrandT,19921
2025-04-16,Goa,3W,BrandE,6831
2025-04-16,Gujarat,4W,BrandX,2616
2025-04-16,Haryana,3W,BrandO,7675
2025-04-16,Himachal Pradesh,2W,BrandT,8063
2025-04-16,Jharkhand,3W,BrandO,18825
2025-04-16,Karnataka,3W,BrandV,19264
2025-04-16,Kerala,3W,BrandW,15340
2025-04-16,Madhya Pradesh,3W,BrandJ,14755
2025-04-16,Maharashtra,3W,BrandB,12018
2025-04-16,Manipur,3W,BrandK,13777
2025-04-16,Meghalaya,2W,BrandQ,11362
2025-04-16,Mizoram,2W,BrandB,12065
2025-04-16,Nagaland,3W,BrandC,12949
2025-04-16,Odisha,3W,BrandI,14678
2025-04-16,Punjab,4W,BrandW,7207
2025-04-16,Rajasthan,3W,BrandI,14586
2025-04-16,Sikkim,2W,BrandA,5915
2025-04-16,Tamil Nadu,3W,BrandA,5993
2025-04-16,Telangana,2W,BrandQ,19343
2025-04-16,Tripura,2W,BrandZ,7035
2025-04-16,Uttar Pradesh,2W,BrandW,6451
2025-04-16,Uttarakhand,2W,BrandU,10388
2025-04-16,West Bengal,2W,BrandH,11103
2025-04-16,Delhi,2W,BrandT,12895
2025-04-16,Jammu and Kashmir,3W,BrandZ,12978
2025-04-16,Ladakh,3W,BrandI,13884
2025-04-16,Puducherry,3W,BrandD,4947
2025-04-17,Andhra Pradesh,4W,BrandO,15488
2025-04-17,Arunachal Pradesh,3W,BrandS,5596
2025-04-17,Assam,3W,BrandL,8912
2025-04-17,Bihar,2W,BrandL,18820
2025-04-17,Chhattisgarh,2W,BrandT,13335
2025-04-17,Goa,4W,BrandU,18127
2025-04-17,Gujarat,4W,BrandZ,19333
2025-04-17,Haryana,3W,BrandT,9125
2025-04-17,Himachal Pradesh,3W,BrandG,18993
2025-04-17,Jharkhand,3W,BrandA,9934
2025-04-17,Karnataka,4W,BrandH,4201
2025-04-17,Kerala,3W,BrandJ,17350
2025-04-17,Madhya Pradesh,3W,BrandS,4411
2025-04-17,Maharashtra,4W,BrandI,19010
2025-04-17,Manipur,3W,BrandH,12194
2025-04-17,Meghalaya,4W,BrandK,13219
2025-04-17,Mizoram,3W,BrandQ,14224
2025-04-17,Nagaland,4W,BrandB,14039
2025-04-17,Odisha,4W,BrandZ,17880
2025-04-17,Punjab,3W,BrandL,4898
2025-04-17,Rajasthan,2W,BrandF,8626
2025-04-17,Sikkim,4W,BrandW,18016
2025-04-17,Tamil Nadu,4W,BrandN,12397
2025-04-17,Telangana,4W,BrandP,17099
2025-04-17,Tripura,2W,BrandN,4589
2025-04-17,Uttar Pradesh,2W,BrandF,9912
2025-04-17,Uttarakhand,3W,BrandK,7876
2025-04-17,West Bengal,3W,BrandM,19086
2025-04-17,Delhi,3W,BrandL,11609
2025-04-17,Jammu and Kashmir,2W,BrandW,9127
2025-04-17,Ladakh,2W,BrandR,3971
2025-04-17,Puducherry,2W,BrandG,4825
2025-04-18,Andhra Pradesh,2W,BrandI,13941
2025-04-18,Arunachal Pradesh,3W,BrandU,6189
2025-04-18,Assam,2W,BrandX,4408
2025-04-18,Bihar,2W,BrandG,18325
2025-04-18,Chhattisgarh,3W,BrandD,12699
2025-04-18,Goa,4W,BrandT,6565
2025-04-18,Gujarat,3W,BrandX,11191
2025-04-18,Haryana,4W,BrandK,19184
2025-04-18,Himachal Pradesh,4W,BrandJ,7417
2025-04-18,Jharkhand,2W,BrandO,4759
2025-04-18,Karnataka,4W,BrandI,7407
2025-04-18,Kerala,2W,BrandN,5054
2025-04-18,Madhya Pradesh,3W,BrandH,17639
2025-04-18,Maharashtra,3W,BrandT,7583
2025-04-18,Manipur,4W,BrandE,10209
2025-04-18,Meghalaya,4W,BrandS,7200
2025-04-18,Mizoram,3W,BrandJ,7581
2025-04-18,Nagaland,2W,BrandJ,11023
2025-04-18,Odisha,4W,BrandY,14214
2025-04-18,Punjab,2W,BrandZ,18898
2025-04-18,Rajasthan,4W,BrandS,11264
2025-04-18,Sikkim,4W,BrandN,11527
2025-04-18,Tamil Nadu,4W,BrandV,16310
2025-04-18,Telangana,3W,BrandK,8237
2025-04-18,Tripura,2W,BrandB,8501
2025-04-18,Uttar Pradesh,2W,BrandT,13834
2025-04-18,Uttarakhand,2W,BrandS,14891
2025-04-18,West Bengal,4W,BrandT,10773
2025-04-18,Delhi,3W,BrandD,4844
2025-04-18,Jammu and Kashmir,4W,BrandH,17252
2025-04-18,Ladakh,2W,BrandJ,15041
2025-04-18,Puducherry,3W,BrandU,12311
2025-04-19,Andhra Pradesh,4W,BrandP,7200
2025-04-19,Arunachal Pradesh,4W,BrandD,12461
2025-04-19,Assam,4W,BrandS,16194
2025-04-19,Bihar,4W,BrandP,18912
2025-04-19,Chhattisgarh,3W,BrandB,10763
2025-04-19,Goa,2W,BrandZ,17315
2025-04-19,Gujarat,4W,BrandA,16648
2025-04-19,Haryana,4W,BrandZ,19174
2025-04-19,Himachal Pradesh,3W,BrandB,6838
2025-04-19,Jharkhand,4W,BrandJ,10334
2025-04-19,Karnataka,2W,BrandD,8989
2025-04-19,Kerala,2W,BrandF,16143
2025-04-19,Madhya Pradesh,3W,BrandD,12444
2025-04-19,Maharashtra,2W,BrandS,17989
2025-04-19,Manipur,3W,BrandA,17158
2025-04-19,Meghalaya,4W,BrandI,15077
2025-04-19,Mizoram,4W,BrandJ,8559
2025-04-19,Nagaland,2W,BrandD,9965
2025-04-19,Odisha,4W,BrandS,7149
2025-04-19,Punjab,4W,BrandB,5297
2025-04-19,Rajasthan,4W,BrandX,18860
2025-04-19,Sikkim,2W,BrandK,10827
2025-04-19,Tamil Nadu,3W,BrandK,6535
2025-04-19,Telangana,4W,BrandM,19924
2025-04-19,Tripura,2W,BrandA,14396
2025-04-19,Uttar Pradesh,4W,BrandN,8196
2025-04-19,Uttarakhand,4W,BrandR,5426
2025-04-19,West Bengal,4W,BrandX,14892
2025-04-19,Delhi,4W,BrandU,3246
2025-04-19,Jammu and Kashmir,2W,BrandQ,16124
2025-04-19,Ladakh,3W,BrandQ,8534
2025-04-19,Puducherry,2W,BrandU,19694
2025-04-20,Andhra Pradesh,2W,BrandB,10948
2025-04-20,Arunachal Pradesh,4W,BrandF,4885
2025-04-20,Assam,4W,BrandI,3459
2025-04-20,Bihar,2W,BrandB,2662
2025-04-20,Chhattisgarh,4W,BrandQ,2284
2025-04-20,Goa,3W,BrandU,9559
2025-04-20,Gujarat,3W,BrandG,15950
2025-04-20,Haryana,3W,BrandU,15044
2025-04-20,Himachal Pradesh,4W,BrandR,18381
2025-04-20,Jharkhand,3W,BrandY,13211
2025-04-20,Karnataka,4W,BrandQ,2750
2025-04-20,Kerala,3W,BrandZ,15392
2025-04-20,Madhya Pradesh,2W,BrandK,2211
2025-04-20,Maharashtra,4W,BrandU,2930
2025-04-20,Manipur,4W,BrandG,18965
2025-04-20,Meghalaya,4W,BrandN,16698
2025-04-20,Mizoram,4W,BrandA,3326
2025-04-20,Nagaland,2W,BrandO,6975
2025-04-20,Odisha,4W,BrandP,16408
2025-04-20,Punjab,4W,BrandM,13376
2025-04-20,Rajasthan,3W,BrandL,15761
2025-04-20,Sikkim,3W,BrandZ,15831
2025-04-20,Tamil Nadu,2W,BrandQ,9327
2025-04-20,Telangana,2W,BrandP,4582
2025-04-20,Tripura,3W,BrandA,9098
2025-04-20,Uttar Pradesh,2W,BrandU,18645
2025-04-20,Uttarakhand,3W,BrandH,14251
2025-04-20,West Bengal,3W,BrandV,17656
2025-04-20,Delhi,3W,BrandO,16338
2025-04-20,Jammu and Kashmir,3W,BrandF,11776
2025-04-20,Ladakh,3W,BrandC,19685
2025-04-20,Puducherry,3W,BrandA,18762
2025-04-21,Andhra Pradesh,4W,BrandL,15130
2025-04-21,Arunachal Pradesh,3W,BrandY,5296
2025-04-21,Assam,4W,BrandV,17357
2025-04-21,Bihar,3W,BrandE,5179
2025-04-21,Chhattisgarh,4W,BrandK,3293
2025-04-21,Goa,3W,BrandQ,15596
2025-04-21,Gujarat,2W,BrandL,9705
2025-04-21,Haryana,3W,BrandC,8997
2025-04-21,Himachal Pradesh,2W,BrandM,11317
2025-04-21,Jharkhand,4W,BrandP,9737
2025-04-21,Karnataka,4W,BrandI,10371
2025-04-21,Kerala,4W,BrandN,6533
2025-04-21,Madhya Pradesh,3W,BrandZ,2129
2025-04-21,Maharashtra,4W,BrandW,5357
2025-04-21,Manipur,4W,BrandS,13409
2025-04-21,Meghalaya,2W,BrandQ,9608
2025-04-21,Mizoram,2W,BrandJ,3265
2025-04-21,Nagaland,4W,BrandL,16142
2025-04-21,Odisha,3W,BrandK,6714
2025-04-21,Punjab,3W,BrandC,11904
2025-04-21,Rajasthan,3W,BrandV,16313
2025-04-21,Sikkim,4W,BrandC,2252
2025-04-21,Tamil Nadu,4W,BrandT,17223
2025-04-21,Telangana,2W,BrandW,13387
2025-04-21,Tripura,3W,BrandB,10801
2025-04-21,Uttar Pradesh,3W,BrandZ,16994
2025-04-21,Uttarakhand,3W,BrandH,9855
2025-04-21,West Bengal,2W,BrandO,9635
2025-04-21,Delhi,3W,BrandP,13747
2025-04-21,Jammu and Kashmir,3W,BrandW,10686
2025-04-21,Ladakh,3W,BrandD,13758
2025-04-21,Puducherry,3W,BrandV,2150
2025-04-22,Andhra Pradesh,4W,BrandT,16207
2025-04-22,Arunachal Pradesh,2W,BrandX,17114
2025-04-22,Assam,3W,BrandZ,14374
2025-04-22,Bihar,3W,BrandK,7215
2025-04-22,Chhattisgarh,3W,BrandW,12856
2025-04-22,Goa,3W,BrandR,6537
2025-04-22,Gujarat,2W,BrandS,11222
2025-04-22,Haryana,4W,BrandP,10137
2025-04-22,Himachal Pradesh,4W,BrandU,14897
2025-04-22,Jharkhand,2W,BrandM,10321
2025-04-22,Karnataka,4W,BrandE,9287
2025-04-22,Kerala,3W,BrandM,9939
2025-04-22,Madhya Pradesh,2W,BrandG,14205
2025-04-22,Maharashtra,3W,BrandB,17746
2025-04-22,Manipur,3W,BrandA,12526
2025-04-22,Meghalaya,3W,BrandG,14118
2025-04-22,Mizoram,4W,BrandI,10663
2025-04-22,Nagaland,4W,BrandB,17813
2025-04-22,Odisha,4W,BrandA,17052
2025-04-22,Punjab,3W,BrandX,16948
2025-04-22,Rajasthan,2W,BrandF,18128
2025-04-22,Sikkim,3W,BrandP,16499
2025-04-22,Tamil Nadu,3W,BrandS,7458
2025-04-22,Telangana,2W,BrandC,13700
2025-04-22,Tripura,3W,BrandN,11286
2025-04-22,Uttar Pradesh,2W,BrandJ,18124
2025-04-22,Uttarakhand,3W,BrandF,3394
2025-04-22,West Bengal,3W,BrandG,18839
2025-04-22,Delhi,4W,BrandT,5902
2025-04-22,Jammu and Kashmir,3W,BrandD,15129
2025-04-22,Ladakh,2W,BrandW,12139
2025-04-22,Puducherry,4W,BrandE,14430
2025-04-23,Andhra Pradesh,3W,BrandP,19354
2025-04-23,Arunachal Pradesh,4W,BrandC,10426
2025-04-23,Assam,3W,BrandU,18611
2025-04-23,Bihar,4W,BrandM,16961
2025-04-23,Chhattisgarh,3W,BrandH,11651
2025-04-23,Goa,3W,BrandO,13839
2025-04-23,Gujarat,2W,BrandS,15293
2025-04-23,Haryana,3W,BrandZ,10011
2025-04-23,Himachal Pradesh,2W,BrandK,11609
2025-04-23,Jharkhand,2W,BrandL,17118
2025-04-23,Karnataka,3W,BrandP,18808
2025-04-23,Kerala,4W,BrandX,16479
2025-04-23,Madhya Pradesh,3W,BrandW,13752
2025-04-23,Maharashtra,4W,BrandZ,8958
2025-04-23,Manipur,4W,BrandU,14302
2025-04-23,Meghalaya,3W,BrandQ,18082
2025-04-23,Mizoram,3W,BrandK,16790
2025-04-23,Nagaland,2W,BrandS,17609
2025-04-23,Odisha,2W,BrandK,10473
2025-04-23,Punjab,4W,BrandD,8901
2025-04-23,Rajasthan,4W,BrandX,3667
2025-04-23,Sikkim,3W,BrandB,12446
2025-04-23,Tamil Nadu,4W,BrandH,4876
2025-04-23,Telangana,4W,BrandQ,13484
2025-04-23,Tripura,3W,BrandS,4680
2025-04-23,Uttar Pradesh,3W,BrandC,2659
2025-04-23,Uttarakhand,2W,BrandB,2970
2025-04-23,West Bengal,2W,BrandR,8878
2025-04-23,Delhi,2W,BrandW,17430
2025-04-23,Jammu and Kashmir,2W,BrandB,11905
2025-04-23,Ladakh,2W,BrandJ,2246
2025-04-23,Puducherry,3W,BrandQ,19697
2025-04-24,Andhra Pradesh,4W,BrandR,11114
2025-04-24,Arunachal Pradesh,4W,BrandU,9645
2025-04-24,Assam,4W,BrandH,3691
2025-04-24,Bihar,4W,BrandK,19772
2025-04-24,Chhattisgarh,4W,BrandK,13917
2025-04-24,Goa,3W,BrandB,2555
2025-04-24,Gujarat,3W,BrandE,4986
2025-04-24,Haryana,2W,BrandV,5066
2025-04-24,Himachal Pradesh,2W,BrandV,16193
2025-04-24,Jharkhand,4W,BrandC,11152
2025-04-24,Karnataka,4W,BrandT,4567
2025-04-24,Kerala,3W,BrandG,17072
2025-04-24,Madhya Pradesh,3W,BrandS,15701
2025-04-24,Maharashtra,4W,BrandL,16923
2025-04-24,Manipur,2W,BrandH,9484
2025-04-24,Meghalaya,2W,BrandT,8222
2025-04-24,Mizoram,2W,BrandN,5089
2025-04-24,Nagaland,3W,BrandV,15685
2025-04-24,Odisha,2W,BrandI,11439
2025-04-24,Punjab,3W,BrandR,8319
2025-04-24,Rajasthan,2W,BrandR,17576
2025-04-24,Sikkim,2W,BrandL,10690
2025-04-24,Tamil Nadu,4W,BrandX,15895
2025-04-24,Telangana,3W,BrandV,17373
2025-04-24,Tripura,3W,BrandD,13330
2025-04-24,Uttar Pradesh,2W,BrandT,7539
2025-04-24,Uttarakhand,3W,BrandS,14529
2025-04-24,West Bengal,4W,BrandH,9635
2025-04-24,Delhi,3W,BrandO,9709
2025-04-24,Jammu and Kashmir,4W,BrandL,8939
2025-04-24,Ladakh,3W,BrandJ,11886
2025-04-24,Puducherry,2W,BrandA,3056
2025-04-25,Andhra Pradesh,3W,BrandB,8369
2025-04-25,Arunachal Pradesh,3W,BrandU,16582
2025-04-25,Assam,4W,BrandY,10638
2025-04-25,Bihar,4W,BrandN,7898
2025-04-25,Chhattisgarh,4W,BrandI,14739
2025-04-25,Goa,3W,BrandY,11107
2025-04-25,Gujarat,3W,BrandC,4524
2025-04-25,Haryana,2W,BrandJ,17472
2025-04-25,Himachal Pradesh,4W,BrandA,7402
2025-04-25,Jharkhand,4W,BrandR,16860
2025-04-25,Karnataka,4W,BrandZ,9616
2025-04-25,Kerala,4W,BrandH,17903
2025-04-25,Madhya Pradesh,3W,BrandP,19705
2025-04-25,Maharashtra,2W,BrandS,7865
2025-04-25,Manipur,4W,BrandC,5409
2025-04-25,Meghalaya,4W,BrandY,18429
2025-04-25,Mizoram,3W,BrandV,14155
2025-04-25,Nagaland,3W,BrandH,18922
2025-04-25,Odisha,2W,BrandH,11810
2025-04-25,Punjab,2W,BrandS,13945
2025-04-25,Rajasthan,4W,BrandB,6656
2025-04-25,Sikkim,2W,BrandI,16569
2025-04-25,Tamil Nadu,2W,BrandI,9958
2025-04-25,Telangana,2W,BrandX,6008
2025-04-25,Tripura,3W,BrandY,13159
2025-04-25,Uttar Pradesh,4W,BrandP,4425
2025-04-25,Uttarakhand,2W,BrandS,5671
2025-04-25,West Bengal,3W,BrandA,6326
2025-04-25,Delhi,2W,BrandQ,4153
2025-04-25,Jammu and Kashmir,3W,BrandH,10051
2025-04-25,Ladakh,2W,BrandX,17349
2025-04-25,Puducherry,4W,BrandP,10556
2025-04-26,Andhra Pradesh,3W,BrandO,3122
2025-04-26,Arunachal Pradesh,3W,BrandV,9321
2025-04-26,Assam,2W,BrandW,10474
2025-04-26,Bihar,4W,BrandY,16293
2025-04-26,Chhattisgarh,3W,BrandD,8892
2025-04-26,Goa,3W,BrandX,19630
2025-04-26,Gujarat,2W,BrandD,12522
2025-04-26,Haryana,3W,BrandV,2375
2025-04-26,Himachal Pradesh,4W,BrandA,14655
2025-04-26,Jharkhand,4W,BrandF,5139
2025-04-26,Karnataka,2W,BrandY,4325
2025-04-26,Kerala,2W,BrandH,4356
2025-04-26,Madhya Pradesh,3W,BrandX,3086
2025-04-26,Maharashtra,2W,BrandZ,17501
2025-04-26,Manipur,3W,BrandR,3532
2025-04-26,Meghalaya,3W,BrandG,15268
2025-04-26,Mizoram,4W,BrandH,12811
2025-04-26,Nagaland,2W,BrandQ,17123
2025-04-26,Odisha,3W,BrandE,11617
2025-04-26,Punjab,4W,BrandN,12331
2025-04-26,Rajasthan,2W,BrandQ,5802
2025-04-26,Sikkim,3W,BrandV,16120
2025-04-26,Tamil Nadu,4W,BrandG,7001
2025-04-26,Telangana,2W,BrandM,16846
2025-04-26,Tripura,4W,BrandU,4084
2025-04-26,Uttar Pradesh,3W,BrandR,7062
2025-04-26,Uttarakhand,3W,BrandK,12728
2025-04-26,West Bengal,3W,BrandP,3938
2025-04-26,Delhi,3W,BrandF,2259
2025-04-26,Jammu and Kashmir,3W,BrandL,2012
2025-04-26,Ladakh,3W,BrandH,18225
2025-04-26,Puducherry,3W,BrandH,11419
2025-04-27,Andhra Pradesh,3W,BrandZ,6805
2025-04-27,Arunachal Pradesh,2W,BrandH,2617
2025-04-27,Assam,3W,BrandN,17632
2025-04-27,Bihar,2W,BrandA,19759
2025-04-27,Chhattisgarh,2W,BrandQ,9695
2025-04-27,Goa,4W,BrandS,11525
2025-04-27,Gujarat,3W,BrandH,2736
2025-04-27,Haryana,4W,BrandG,15969
2025-04-27,Himachal Pradesh,3W,BrandA,11507
2025-04-27,Jharkhand,4W,BrandO,11360
2025-04-27,Karnataka,2W,BrandH,11372
2025-04-27,Kerala,2W,BrandT,19702
2025-04-27,Madhya Pradesh,3W,BrandI,10901
2025-04-27,Maharashtra,2W,BrandD,5151
2025-04-27,Manipur,2W,BrandD,10347
2025-04-27,Meghalaya,2W,BrandQ,4840
2025-04-27,Mizoram,3W,BrandX,19883
2025-04-27,Nagaland,4W,BrandM,3474
2025-04-27,Odisha,3W,BrandU,3434
2025-04-27,Punjab,2W,BrandJ,11932
2025-04-27,Rajasthan,2W,BrandQ,7094
2025-04-27,Sikkim,4W,BrandU,9555
2025-04-27,Tamil Nadu,3W,BrandK,8143
2025-04-27,Telangana,2W,BrandY,12246
2025-04-27,Tripura,2W,BrandH,19549
2025-04-27,Uttar Pradesh,4W,BrandU,5085
2025-04-27,Uttarakhand,3W,BrandY,12070
2025-04-27,West Bengal,3W,BrandF,8309
2025-04-27,Delhi,2W,BrandP,17992
2025-04-27,Jammu and Kashmir,4W,BrandO,13691
2025-04-27,Ladakh,4W,BrandE,7585
2025-04-27,Puducherry,3W,BrandI,5967
2025-04-28,Andhra Pradesh,2W,BrandY,17711
2025-04-28,Arunachal Pradesh,4W,BrandW,5637
2025-04-28,Assam,4W,BrandZ,11288
2025-04-28,Bihar,2W,BrandA,11455
2025-04-28,Chhattisgarh,2W,BrandP,6743
2025-04-28,Goa,2W,BrandJ,7180
2025-04-28,Gujarat,4W,BrandM,8459
2025-04-28,Haryana,4W,BrandO,2596
2025-04-28,Himachal Pradesh,3W,BrandT,8536
2025-04-28,Jharkhand,2W,BrandP,2443
2025-04-28,Karnataka,4W,BrandA,5527
2025-04-28,Kerala,4W,BrandV,5152
2025-04-28,Madhya Pradesh,4W,BrandJ,15557
2025-04-28,Maharashtra,3W,BrandV,5892
2025-04-28,Manipur,4W,BrandJ,10666
2025-04-28,Meghalaya,2W,BrandD,8004
2025-04-28,Mizoram,4W,BrandQ,4019
2025-04-28,Nagaland,3W,BrandY,4777
2025-04-28,Odisha,3W,BrandJ,11895
2025-04-28,Punjab,4W,BrandB,16397
2025-04-28,Rajasthan,3W,BrandZ,5163
2025-04-28,Sikkim,2W,BrandU,16082
2025-04-28,Tamil Nadu,2W,BrandL,15642
2025-04-28,Telangana,2W,BrandR,6335
2025-04-28,Tripura,4W,BrandE,2623
2025-04-28,Uttar Pradesh,2W,BrandZ,19880
2025-04-28,Uttarakhand,3W,BrandL,7406
2025-04-28,West Bengal,4W,BrandP,15594
2025-04-28,Delhi,4W,BrandG,14360
2025-04-28,Jammu and Kashmir,3W,BrandM,18827
